user_id,total_orders,avg_order_value,total_spend,total_cancellations,cancellation_rate_pct,weekend_orders,ramadan_orders,avg_delivery_duration,avg_risk_score,user_subscription,city,payment_method,churn_risk,top_cuisine
USR019005,37,89.28,3303.2,4,10.81,15,1,35.97,0.381,0,Dubai,Credit Card,0,Pakistani
USR019008,38,108.76,4132.94,2,5.26,13,1,40.51,0.347,0,Ajman,Credit Card,0,Indian
USR019011,19,133.35,2533.74,2,10.53,4,1,35.53,0.37,1,Sharjah,Credit Card,1,Indian
USR019012,25,115.56,2889.0,2,8.0,3,6,37.97,0.373,0,Dubai,Credit Card,1,Indian
USR019016,19,121.89,2315.91,3,15.79,8,0,45.51,0.361,0,Dubai,Credit Card,0,Lebanese
USR019020,16,135.32,2165.06,2,12.5,3,4,36.92,0.397,0,Dubai,Credit Card,1,Pakistani
USR019027,33,160.94,5311.04,6,18.18,6,1,41.73,0.354,1,Dubai,Credit Card,0,Indian
USR019029,9,164.47,1480.24,1,11.11,1,3,38.66,0.418,1,Sharjah,Apple Pay,1,Indian
USR019035,10,111.53,1115.29,0,0.0,3,3,49.69,0.399,1,Dubai,In-App Wallet,1,Pakistani
USR019039,26,113.24,2944.13,4,15.38,10,3,39.8,0.368,0,Dubai,Debit Card,0,Indian
USR019040,17,88.85,1510.48,3,17.65,2,2,48.75,0.344,1,Dubai,Credit Card,1,Lebanese
USR019043,28,115.29,3228.08,2,7.14,10,2,40.25,0.361,0,Dubai,Credit Card,0,Indian
USR019045,31,121.17,3756.17,4,12.9,10,3,42.75,0.369,0,Abu Dhabi,Credit Card,0,Indian
USR019050,33,139.7,4610.18,4,12.12,8,1,41.65,0.361,1,Dubai,Apple Pay,0,Indian
USR019054,23,86.79,1996.24,1,4.35,7,5,44.09,0.364,1,Dubai,Apple Pay,0,Indian
USR019056,26,122.61,3187.98,3,11.54,5,3,49.37,0.411,0,Abu Dhabi,In-App Wallet,0,Chinese
USR019058,15,97.88,1468.18,1,6.67,3,2,40.64,0.383,1,Dubai,Credit Card,1,Indian
USR019061,23,173.17,3982.92,1,4.35,8,5,46.05,0.388,0,Sharjah,In-App Wallet,0,Indian
USR019062,25,102.14,2553.62,3,12.0,8,2,37.93,0.372,0,Abu Dhabi,Credit Card,0,Indian
USR019063,31,124.85,3870.2,4,12.9,11,2,39.43,0.376,1,Dubai,Apple Pay,0,Indian
USR019073,14,131.81,1845.39,3,21.43,4,2,45.31,0.384,1,Dubai,Credit Card,1,Filipino
USR019075,11,118.8,1306.76,1,9.09,0,1,32.7,0.353,1,Dubai,Credit Card,1,Indian
USR019082,35,101.95,3568.11,6,17.14,12,3,38.93,0.391,0,Sharjah,Apple Pay,0,Indian
USR019083,43,141.5,6084.53,7,16.28,9,2,41.65,0.379,1,Abu Dhabi,In-App Wallet,0,Indian
USR019086,16,134.48,2151.73,1,6.25,2,1,41.9,0.386,0,Ajman,Credit Card,1,Indian
USR019090,21,82.34,1729.09,2,9.52,3,3,45.1,0.342,0,Dubai,Apple Pay,0,Indian
USR019091,29,134.35,3896.14,6,20.69,3,2,42.38,0.354,1,Abu Dhabi,Credit Card,0,Indian
USR019092,25,154.05,3851.35,3,12.0,7,3,41.45,0.366,0,Ajman,Credit Card,0,Indian
USR019096,23,144.98,3334.57,3,13.04,3,2,43.87,0.375,1,Dubai,Debit Card,0,Arabic
USR019097,15,177.58,2663.71,2,13.33,3,1,46.68,0.394,1,Dubai,Debit Card,1,Indian
USR019099,33,91.3,3012.94,2,6.06,10,5,46.83,0.383,1,Dubai,Apple Pay,0,Indian
USR019104,31,145.01,4495.2,7,22.58,6,2,45.53,0.38,1,Dubai,Apple Pay,0,Indian
USR019111,26,106.49,2768.85,3,11.54,8,3,43.72,0.387,0,Sharjah,Credit Card,0,Arabic
USR019113,26,171.91,4469.72,4,15.38,9,0,43.5,0.4,0,Sharjah,Apple Pay,0,Indian
USR019118,37,154.16,5704.08,3,8.11,10,3,47.27,0.394,0,Dubai,Credit Card,0,Indian
USR019119,35,128.44,4495.32,5,14.29,13,4,41.09,0.401,1,Dubai,In-App Wallet,0,Indian
USR019122,31,109.46,3393.27,3,9.68,10,5,42.22,0.374,1,Dubai,Credit Card,0,Indian
USR019123,33,124.68,4114.42,3,9.09,8,4,44.05,0.382,1,Abu Dhabi,Credit Card,0,Indian
USR019124,32,98.64,3156.62,1,3.13,13,2,44.69,0.4,0,Dubai,Credit Card,0,Indian
USR019125,32,126.36,4043.59,6,18.75,7,4,53.05,0.399,1,Abu Dhabi,Apple Pay,0,Indian
USR019128,14,91.95,1287.35,0,0.0,6,1,38.67,0.31,0,Abu Dhabi,Apple Pay,1,Indian
USR019131,22,121.66,2676.46,2,9.09,9,3,45.96,0.391,0,Abu Dhabi,Credit Card,0,Indian
USR019147,32,140.26,4488.2,2,6.25,9,3,46.2,0.382,1,Ajman,In-App Wallet,0,Indian
USR019149,21,209.58,4401.15,3,14.29,4,2,40.13,0.345,1,Abu Dhabi,Apple Pay,0,American
USR019151,26,102.37,2661.6,6,23.08,10,2,43.85,0.401,1,Dubai,Apple Pay,0,Indian
USR019153,21,100.81,2117.0,2,9.52,6,0,40.47,0.422,1,Dubai,Credit Card,0,Indian
USR019169,26,112.58,2927.03,5,19.23,8,3,38.86,0.363,1,Dubai,Apple Pay,0,Arabic
USR019174,33,99.8,3293.39,3,9.09,7,2,38.62,0.355,0,Sharjah,Apple Pay,0,Indian
USR019177,35,174.19,6096.81,5,14.29,10,1,44.08,0.405,0,Dubai,Credit Card,0,Indian
USR019178,33,126.21,4164.98,3,9.09,8,0,43.93,0.359,1,Abu Dhabi,Credit Card,0,Indian
USR019186,31,112.31,3481.5,1,3.23,6,2,40.1,0.363,1,Sharjah,Credit Card,0,Indian
USR019189,29,97.53,2828.25,2,6.9,10,3,38.55,0.385,1,Dubai,Apple Pay,0,Chinese
USR019190,20,125.6,2511.98,4,20.0,6,1,42.34,0.4,1,Sharjah,Apple Pay,0,Indian
USR019192,11,117.17,1288.88,1,9.09,3,3,33.03,0.352,1,Dubai,Debit Card,1,Indian
USR019196,17,159.74,2715.51,1,5.88,7,3,40.94,0.359,0,Dubai,Credit Card,0,Pakistani
USR019199,18,162.65,2927.68,2,11.11,3,1,45.76,0.397,1,Sharjah,Debit Card,0,Indian
USR019207,28,141.05,3949.42,3,10.71,8,2,42.16,0.389,1,Dubai,In-App Wallet,0,Indian
USR019208,22,94.11,2070.36,2,9.09,5,2,43.4,0.349,0,Abu Dhabi,Apple Pay,0,Indian
USR019210,18,118.12,2126.13,5,27.78,6,3,43.43,0.4,1,Abu Dhabi,Apple Pay,1,Indian
USR019220,27,128.61,3472.6,3,11.11,5,1,44.06,0.335,0,Ajman,Credit Card,0,Indian
USR019221,16,138.1,2209.64,0,0.0,5,2,38.64,0.405,0,Dubai,Credit Card,1,Indian
USR019222,29,94.46,2739.46,5,17.24,15,2,47.8,0.386,0,Sharjah,Credit Card,0,Indian
USR019229,24,94.16,2259.77,1,4.17,8,1,41.23,0.339,1,Dubai,Apple Pay,0,Indian
USR019232,31,130.02,4030.62,5,16.13,8,2,45.58,0.372,1,Dubai,Credit Card,0,Indian
USR019236,28,143.23,4010.47,2,7.14,6,2,38.54,0.382,1,Dubai,In-App Wallet,0,Italian
USR019237,24,166.35,3992.38,1,4.17,9,5,37.39,0.383,1,Abu Dhabi,Apple Pay,0,Indian
USR019238,10,107.64,1076.42,0,0.0,1,0,39.85,0.385,1,Dubai,Credit Card,1,Indian
USR019240,37,132.41,4899.27,2,5.41,9,2,45.09,0.403,1,Dubai,Apple Pay,0,Indian
USR019242,30,149.69,4490.69,3,10.0,10,4,48.06,0.366,1,Dubai,Apple Pay,0,Indian
USR019243,26,158.73,4126.91,1,3.85,5,2,42.0,0.357,1,Abu Dhabi,Apple Pay,0,Arabic
USR019245,34,102.9,3498.48,2,5.88,12,2,47.46,0.376,1,Ajman,Credit Card,0,Arabic
USR019247,22,123.82,2724.11,3,13.64,3,1,47.34,0.413,0,Ajman,Credit Card,0,Indian
USR019268,31,134.72,4176.47,5,16.13,13,4,46.01,0.389,1,Dubai,Apple Pay,0,Indian
USR019269,27,134.85,3640.89,3,11.11,12,2,42.6,0.374,0,Dubai,In-App Wallet,0,Indian
USR019277,26,115.2,2995.3,1,3.85,11,6,50.97,0.386,1,Dubai,Apple Pay,0,Indian
USR019278,29,117.14,3397.14,3,10.34,9,4,44.24,0.351,0,Dubai,In-App Wallet,0,Indian
USR019282,18,166.28,2993.12,3,16.67,6,4,37.52,0.391,0,Dubai,Apple Pay,1,Indian
USR019284,30,133.32,3999.65,2,6.67,5,5,45.6,0.375,1,Dubai,Credit Card,0,Indian
USR019288,26,102.07,2653.91,2,7.69,8,2,46.35,0.361,1,Abu Dhabi,Apple Pay,0,Indian
USR019290,33,104.86,3460.48,3,9.09,7,1,40.38,0.369,0,Dubai,Credit Card,0,Indian
USR019291,22,115.17,2533.74,4,18.18,6,0,39.51,0.344,1,Abu Dhabi,In-App Wallet,0,Indian
USR019296,12,106.49,1277.89,0,0.0,3,1,38.58,0.331,1,Dubai,Apple Pay,1,Indian
USR019306,21,141.95,2980.95,4,19.05,4,1,45.58,0.388,1,Sharjah,In-App Wallet,1,Indian
USR019309,21,122.1,2564.0,2,9.52,10,1,40.24,0.387,1,Dubai,Credit Card,0,Pakistani
USR019312,22,103.9,2285.85,4,18.18,3,3,48.61,0.405,1,Dubai,In-App Wallet,1,Indian
USR019319,28,113.66,3182.51,0,0.0,6,3,41.63,0.343,0,Abu Dhabi,In-App Wallet,0,Indian
USR019321,29,151.35,4389.24,2,6.9,8,3,46.98,0.339,1,Abu Dhabi,Credit Card,0,Indian
USR019322,36,130.5,4697.82,0,0.0,11,7,42.9,0.36,1,Dubai,Credit Card,0,Indian
USR019327,33,127.1,4194.37,5,15.15,11,3,42.14,0.348,0,Dubai,Credit Card,0,Indian
USR019330,15,89.26,1338.91,4,26.67,4,3,37.59,0.363,1,Dubai,Apple Pay,1,Arabic
USR019332,22,114.95,2528.8,4,18.18,3,0,44.31,0.368,0,Dubai,Credit Card,0,Pakistani
USR019336,25,112.26,2806.44,3,12.0,6,1,41.33,0.373,1,Dubai,Credit Card,0,Indian
USR019340,26,110.93,2884.23,4,15.38,9,1,43.01,0.411,1,Dubai,Apple Pay,0,Indian
USR019345,30,121.08,3632.54,5,16.67,15,1,43.69,0.363,0,Dubai,Debit Card,0,Indian
USR019349,31,126.45,3919.88,3,9.68,6,2,38.28,0.362,0,Abu Dhabi,Credit Card,0,Indian
USR019351,24,78.7,1888.82,2,8.33,5,3,39.14,0.404,1,Dubai,Apple Pay,0,Indian
USR019354,38,110.89,4213.71,2,5.26,14,4,43.12,0.376,1,Abu Dhabi,Credit Card,0,Indian
USR019357,35,91.78,3212.39,4,11.43,5,6,41.39,0.365,1,Dubai,Credit Card,0,Indian
USR019360,24,105.01,2520.19,1,4.17,4,1,42.1,0.401,0,Sharjah,Debit Card,0,Indian
USR019364,30,120.51,3615.22,6,20.0,7,2,52.52,0.431,1,Dubai,Credit Card,0,Indian
USR019365,26,162.39,4222.1,1,3.85,7,0,46.06,0.409,1,Dubai,Credit Card,0,Indian
USR019380,29,150.26,4357.65,5,17.24,8,2,42.01,0.399,1,Dubai,Credit Card,0,Indian
USR019382,34,107.44,3652.92,2,5.88,11,0,40.51,0.373,1,Abu Dhabi,Credit Card,0,Indian
USR019394,46,136.75,6290.41,3,6.52,13,3,39.8,0.38,1,Dubai,Credit Card,0,Indian
USR019396,25,121.78,3044.62,1,4.0,9,1,48.73,0.408,1,Sharjah,Credit Card,0,Indian
USR019398,25,145.8,3644.89,4,16.0,5,6,41.97,0.379,1,Ajman,Credit Card,1,Indian
USR019400,27,149.44,4034.95,4,14.81,3,7,36.44,0.401,1,Dubai,Credit Card,0,Indian
USR019403,25,109.06,2726.54,1,4.0,9,4,33.98,0.355,1,Abu Dhabi,Credit Card,0,Indian
USR019407,24,104.95,2518.81,0,0.0,9,4,38.96,0.325,1,Dubai,Credit Card,0,Indian
USR019408,19,116.61,2215.56,3,15.79,12,1,40.97,0.375,0,Sharjah,Credit Card,1,Indian
USR019411,31,120.41,3732.78,1,3.23,7,1,42.75,0.339,1,Dubai,In-App Wallet,0,Indian
USR019414,28,119.93,3357.97,7,25.0,8,2,49.07,0.386,1,Sharjah,Apple Pay,0,Indian
USR019416,12,93.5,1121.96,1,8.33,2,1,48.15,0.399,1,Dubai,Apple Pay,1,Filipino
USR019418,27,160.8,4341.63,1,3.7,6,0,43.64,0.377,1,Dubai,Credit Card,0,Indian
USR019419,22,139.61,3071.48,1,4.55,5,3,47.05,0.361,1,Dubai,Credit Card,0,Indian
USR019427,31,82.72,2564.24,3,9.68,7,4,39.35,0.37,0,Dubai,Credit Card,0,Arabic
USR019433,19,156.71,2977.49,1,5.26,4,1,41.37,0.414,0,Abu Dhabi,Credit Card,0,Indian
USR019435,33,100.11,3303.49,2,6.06,12,3,45.19,0.388,0,Sharjah,Credit Card,0,Arabic
USR019437,30,127.7,3830.89,3,10.0,9,2,44.17,0.38,1,Sharjah,Credit Card,0,Indian
USR019441,23,134.47,3092.71,5,21.74,8,0,35.51,0.347,1,Abu Dhabi,Credit Card,0,Indian
USR019442,20,128.79,2575.77,2,10.0,7,2,45.99,0.393,1,Dubai,Credit Card,0,Indian
USR019443,29,143.56,4163.1,4,13.79,12,2,47.01,0.361,1,Dubai,Credit Card,0,Indian
USR019447,22,132.45,2914.01,2,9.09,8,3,47.58,0.377,1,Dubai,Apple Pay,1,Indian
USR019449,30,112.39,3371.79,8,26.67,8,2,43.87,0.41,1,Dubai,Credit Card,0,Indian
USR019452,12,161.01,1932.1,2,16.67,4,1,48.45,0.369,1,Sharjah,Credit Card,1,Indian
USR019454,19,105.78,2009.9,2,10.53,6,0,51.29,0.366,1,Dubai,Credit Card,0,Indian
USR019458,15,114.23,1713.4,0,0.0,5,1,41.49,0.377,0,Dubai,Credit Card,1,Indian
USR019466,23,130.94,3011.52,1,4.35,7,3,40.44,0.392,1,Dubai,Credit Card,0,Indian
USR019468,24,139.66,3351.89,0,0.0,5,4,44.85,0.369,1,Dubai,Apple Pay,0,Indian
USR019469,29,86.92,2520.55,5,17.24,8,5,40.96,0.413,1,Ajman,In-App Wallet,0,Indian
USR019470,16,85.54,1368.57,1,6.25,4,4,47.68,0.393,0,Dubai,Credit Card,1,American
USR019475,31,135.0,4184.93,5,16.13,10,3,44.02,0.398,1,Dubai,Credit Card,0,Arabic
USR019476,21,134.06,2815.16,2,9.52,4,1,40.44,0.351,1,Dubai,Credit Card,0,Indian
USR019480,17,157.83,2683.03,4,23.53,5,4,39.43,0.372,1,Abu Dhabi,In-App Wallet,1,Indian
USR019483,30,161.51,4845.15,3,10.0,8,4,39.42,0.368,1,Dubai,Apple Pay,0,Indian
USR019484,27,133.32,3599.66,2,7.41,11,3,43.2,0.401,0,Dubai,Credit Card,0,Indian
USR019487,26,102.5,2665.02,1,3.85,5,2,37.67,0.321,0,Abu Dhabi,Apple Pay,0,American
USR019488,32,113.17,3621.55,2,6.25,7,3,41.11,0.372,0,Dubai,Debit Card,0,Indian
USR019489,17,150.19,2553.23,1,5.88,4,3,38.59,0.368,1,Abu Dhabi,Debit Card,0,Indian
USR019498,28,121.62,3405.36,3,10.71,7,6,45.41,0.415,0,Dubai,Credit Card,0,Indian
USR019505,30,122.65,3679.64,4,13.33,8,2,39.78,0.391,1,Dubai,Credit Card,0,Indian
USR019508,11,89.64,986.04,0,0.0,2,4,42.03,0.386,1,Dubai,Credit Card,1,Pakistani
USR019524,27,112.89,3048.09,4,14.81,5,3,41.73,0.366,0,Sharjah,In-App Wallet,0,Indian
USR019527,26,158.88,4130.76,4,15.38,7,2,43.36,0.397,0,Dubai,Credit Card,0,Indian
USR019531,44,115.79,5094.88,5,11.36,15,5,42.51,0.354,1,Dubai,Credit Card,0,Indian
USR019537,20,135.93,2718.59,1,5.0,6,4,40.0,0.336,0,Dubai,In-App Wallet,0,Lebanese
USR019538,38,109.56,4163.12,7,18.42,13,5,45.31,0.393,0,Sharjah,Credit Card,0,Indian
USR019540,14,123.22,1725.05,2,14.29,4,0,39.6,0.339,1,Abu Dhabi,Credit Card,0,American
USR019548,27,80.82,2182.21,0,0.0,7,2,43.93,0.383,0,Abu Dhabi,Apple Pay,0,Pakistani
USR019556,37,127.09,4702.16,6,16.22,15,6,45.86,0.389,1,Abu Dhabi,Credit Card,0,Indian
USR019560,11,152.2,1674.22,0,0.0,2,1,42.84,0.321,1,Dubai,Apple Pay,1,Indian
USR019563,17,119.28,2027.79,2,11.76,6,0,40.08,0.357,1,Ajman,Apple Pay,0,Filipino
USR019571,25,171.27,4281.86,4,16.0,9,1,46.74,0.403,1,Dubai,In-App Wallet,0,Indian
USR019576,13,159.65,2075.42,1,7.69,2,2,48.66,0.394,1,Dubai,Apple Pay,1,Indian
USR019578,24,129.89,3117.37,2,8.33,6,1,40.85,0.355,0,Abu Dhabi,Debit Card,0,Indian
USR019579,28,125.56,3515.68,3,10.71,7,1,39.53,0.384,1,Sharjah,Apple Pay,0,Indian
USR019583,16,86.13,1378.08,4,25.0,3,4,37.48,0.361,1,Dubai,Apple Pay,1,Indian
USR019584,27,161.02,4347.6,6,22.22,6,3,37.99,0.358,1,Dubai,Apple Pay,0,Indian
USR019587,36,132.45,4768.06,6,16.67,11,2,43.86,0.375,1,Sharjah,Credit Card,0,Indian
USR019588,20,87.15,1742.98,2,10.0,6,1,39.66,0.339,1,Dubai,Apple Pay,0,Arabic
USR019590,26,89.51,2327.35,7,26.92,3,3,36.51,0.364,1,Dubai,Credit Card,0,Indian
USR019592,30,152.77,4583.11,2,6.67,9,1,39.85,0.37,1,Abu Dhabi,Credit Card,0,Indian
USR019596,36,113.87,4099.23,3,8.33,12,4,46.69,0.39,0,Sharjah,Credit Card,0,Indian
USR019608,29,119.16,3455.77,3,10.34,9,3,43.69,0.341,0,Abu Dhabi,Apple Pay,0,Indian
USR019617,15,135.39,2030.91,3,20.0,5,1,42.47,0.349,1,Sharjah,Apple Pay,1,Indian
USR019621,39,113.37,4421.39,5,12.82,10,1,37.42,0.376,0,Dubai,Apple Pay,0,Indian
USR019631,24,133.21,3197.09,4,16.67,8,1,46.28,0.399,1,Dubai,Apple Pay,0,American
USR019634,22,142.62,3137.68,5,22.73,4,1,39.75,0.361,1,Dubai,Credit Card,0,Indian
USR019638,32,112.93,3613.61,2,6.25,13,4,41.57,0.358,1,Dubai,Apple Pay,0,Indian
USR019639,30,142.38,4271.55,4,13.33,12,1,38.33,0.393,0,Sharjah,Apple Pay,0,Filipino
USR019641,31,112.73,3494.63,1,3.23,10,1,46.18,0.394,1,Dubai,Apple Pay,0,Indian
USR019644,29,92.49,2682.31,5,17.24,9,3,39.09,0.371,0,Abu Dhabi,In-App Wallet,0,Indian
USR019647,24,134.66,3231.74,1,4.17,3,1,47.36,0.387,1,Dubai,Apple Pay,0,Indian
USR019649,24,212.65,5103.55,3,12.5,8,2,46.33,0.42,0,Dubai,Credit Card,0,Indian
USR019657,26,135.98,3535.59,2,7.69,8,2,43.49,0.366,0,Dubai,Credit Card,0,Indian
USR019658,11,118.58,1304.35,3,27.27,1,4,53.64,0.407,1,Dubai,Credit Card,1,Indian
USR019661,28,130.12,3643.22,3,10.71,8,3,43.84,0.372,0,Dubai,Credit Card,0,Indian
USR019662,31,105.72,3277.47,1,3.23,11,4,46.3,0.398,1,Sharjah,Credit Card,0,Indian
USR019663,34,106.64,3625.62,5,14.71,8,2,39.29,0.37,0,Dubai,Credit Card,0,Indian
USR019666,13,157.74,2050.59,2,15.38,5,3,51.0,0.377,0,Sharjah,Debit Card,1,Chinese
USR019667,26,114.31,2972.07,2,7.69,12,4,40.05,0.383,1,Sharjah,Apple Pay,0,Indian
USR019671,21,140.39,2948.21,3,14.29,7,0,37.57,0.354,0,Sharjah,Credit Card,0,American
USR019672,28,144.5,4045.93,3,10.71,9,1,46.34,0.388,1,Dubai,Debit Card,0,Indian
USR019683,13,149.94,1949.16,3,23.08,1,2,52.05,0.417,0,Dubai,Credit Card,0,Indian
USR019689,35,108.82,3808.56,2,5.71,7,4,40.41,0.357,0,Dubai,Debit Card,0,Indian
USR019699,45,128.95,5802.74,7,15.56,15,5,45.76,0.362,1,Dubai,In-App Wallet,0,Indian
USR019703,29,112.44,3260.67,2,6.9,8,4,38.78,0.36,1,Dubai,Credit Card,0,Indian
USR019706,24,96.62,2318.96,1,4.17,5,2,44.25,0.394,0,Sharjah,In-App Wallet,0,Indian
USR019711,37,114.15,4223.71,3,8.11,8,3,44.63,0.358,1,Abu Dhabi,Credit Card,0,Indian
USR019713,26,112.47,2924.25,5,19.23,8,0,44.72,0.338,0,Dubai,Debit Card,0,Pakistani
USR019718,26,118.95,3092.72,2,7.69,8,2,44.87,0.392,0,Sharjah,Apple Pay,0,Indian
USR019721,29,110.47,3203.73,5,17.24,7,1,44.17,0.378,1,Dubai,Apple Pay,0,Indian
USR019724,32,156.92,5021.3,4,12.5,7,2,46.46,0.382,1,Dubai,Credit Card,0,Indian
USR019725,23,98.95,2275.87,2,8.7,10,2,37.38,0.354,1,Dubai,Credit Card,0,Indian
USR019726,30,114.38,3431.37,4,13.33,9,1,37.67,0.348,1,Dubai,In-App Wallet,0,Indian
USR019730,37,132.25,4893.17,7,18.92,12,4,49.31,0.377,1,Dubai,In-App Wallet,0,Indian
USR019733,27,109.81,2964.74,1,3.7,11,3,44.31,0.388,0,Sharjah,Credit Card,0,Indian
USR019738,18,156.17,2811.11,1,5.56,3,2,35.28,0.384,1,Dubai,Credit Card,1,Lebanese
USR019741,19,103.48,1966.06,5,26.32,4,1,48.73,0.369,0,Sharjah,Apple Pay,0,Arabic
USR019742,24,117.7,2824.7,5,20.83,10,2,41.72,0.348,0,Ajman,Apple Pay,0,Indian
USR019744,23,175.42,4034.75,1,4.35,3,2,39.94,0.37,1,Sharjah,Credit Card,1,Indian
USR019748,17,188.89,3211.05,2,11.76,8,3,51.61,0.376,1,Ajman,Credit Card,1,American
USR019754,6,60.64,363.82,0,0.0,2,1,34.48,0.304,0,Dubai,In-App Wallet,1,Indian
USR019759,38,121.58,4620.15,5,13.16,10,2,36.44,0.377,1,Abu Dhabi,In-App Wallet,0,American
USR019761,20,204.81,4096.26,3,15.0,4,5,42.57,0.382,1,Ajman,Debit Card,1,Indian
USR019763,40,148.39,5935.57,4,10.0,7,1,43.91,0.373,0,Abu Dhabi,Credit Card,0,Indian
USR019766,27,99.73,2692.7,1,3.7,12,1,37.99,0.357,1,Dubai,Credit Card,0,Indian
USR019767,18,100.24,1804.27,2,11.11,6,3,42.93,0.392,0,Dubai,Debit Card,1,Indian
USR019768,18,131.86,2373.48,2,11.11,8,4,48.03,0.374,1,Sharjah,In-App Wallet,1,Arabic
USR019769,7,130.28,911.96,0,0.0,1,2,51.24,0.403,1,Sharjah,Credit Card,1,Indian
USR019772,24,112.8,2707.26,1,4.17,4,1,41.78,0.379,0,Sharjah,Apple Pay,0,Indian
USR019784,25,118.99,2974.82,4,16.0,8,4,49.7,0.385,1,Dubai,Credit Card,0,Lebanese
USR019785,14,140.61,1968.59,1,7.14,2,3,45.14,0.336,0,Dubai,Credit Card,1,Indian
USR019788,28,165.66,4638.34,7,25.0,7,2,38.43,0.37,1,Ajman,Credit Card,0,Indian
USR019790,27,121.98,3293.48,3,11.11,13,0,40.43,0.367,1,Abu Dhabi,Credit Card,0,Indian
USR019796,25,143.92,3597.97,5,20.0,4,5,38.42,0.352,1,Dubai,Credit Card,1,Arabic
USR019797,26,101.08,2628.11,6,23.08,8,3,44.73,0.452,1,Dubai,Credit Card,0,Indian
USR019799,26,103.75,2697.56,2,7.69,7,4,39.88,0.393,1,Sharjah,Apple Pay,0,Indian
USR019800,27,121.3,3275.03,4,14.81,6,4,42.66,0.405,1,Dubai,Apple Pay,0,Indian
USR019804,13,117.84,1531.98,5,38.46,2,6,48.11,0.423,1,Dubai,Apple Pay,1,Italian
USR019806,20,156.87,3137.36,1,5.0,6,3,49.14,0.408,0,Dubai,Credit Card,0,Indian
USR019815,25,141.19,3529.86,1,4.0,9,1,38.8,0.384,1,Sharjah,In-App Wallet,0,Indian
USR019817,31,121.95,3780.4,3,9.68,9,1,45.34,0.378,1,Dubai,Apple Pay,0,Indian
USR019820,26,89.11,2316.79,6,23.08,9,1,42.55,0.363,0,Dubai,Credit Card,0,Indian
USR019821,22,119.39,2626.52,3,13.64,5,1,45.6,0.399,0,Abu Dhabi,Credit Card,0,Filipino
USR019824,23,128.64,2958.63,0,0.0,5,2,49.08,0.419,1,Abu Dhabi,In-App Wallet,0,Indian
USR019825,27,83.1,2243.66,3,11.11,6,2,40.35,0.351,0,Dubai,Credit Card,0,Indian
USR019826,24,126.27,3030.56,6,25.0,7,0,39.7,0.371,0,Ajman,Credit Card,0,Indian
USR019840,34,133.4,4535.66,1,2.94,10,0,42.41,0.374,1,Dubai,Credit Card,0,Indian
USR019841,29,138.9,4028.03,5,17.24,8,2,41.76,0.368,0,Sharjah,Credit Card,0,Indian
USR019842,27,149.53,4037.36,3,11.11,13,4,41.26,0.39,0,Dubai,Credit Card,0,Indian
USR019845,37,112.51,4163.01,5,13.51,14,3,42.54,0.366,1,Dubai,In-App Wallet,0,Indian
USR019849,31,86.78,2690.1,4,12.9,13,2,38.93,0.365,1,Dubai,Apple Pay,0,Indian
USR019850,35,110.21,3857.47,2,5.71,11,4,41.63,0.372,0,Ajman,Apple Pay,0,Indian
USR019855,33,146.13,4822.38,6,18.18,7,4,43.43,0.354,1,Dubai,Credit Card,0,Indian
USR019856,24,97.7,2344.78,2,8.33,9,2,42.8,0.35,1,Dubai,Credit Card,1,Indian
USR019862,30,133.74,4012.05,4,13.33,8,4,41.67,0.386,1,Dubai,Debit Card,0,Indian
USR019865,23,101.6,2336.85,2,8.7,2,1,44.92,0.371,1,Abu Dhabi,Apple Pay,0,Indian
USR019866,31,142.96,4431.81,4,12.9,11,2,42.01,0.405,1,Dubai,Apple Pay,0,Indian
USR019867,9,106.94,962.5,0,0.0,2,2,52.7,0.428,1,Abu Dhabi,Debit Card,1,Filipino
USR019875,26,129.43,3365.07,4,15.38,6,0,37.75,0.364,1,Sharjah,Apple Pay,0,Pakistani
USR019888,21,98.9,2076.98,0,0.0,7,3,40.15,0.388,0,Dubai,Credit Card,0,Pakistani
USR019897,28,133.3,3732.4,5,17.86,6,1,45.65,0.394,1,Dubai,Credit Card,0,Indian
USR019900,27,111.44,3008.94,2,7.41,7,2,41.21,0.387,1,Abu Dhabi,Credit Card,0,Indian
USR019906,36,146.28,5265.94,4,11.11,7,4,45.07,0.386,0,Ajman,Credit Card,0,Indian
USR019909,8,80.82,646.57,2,25.0,4,1,39.12,0.374,1,Abu Dhabi,Credit Card,1,American
USR019916,27,123.75,3341.13,3,11.11,6,3,48.39,0.377,1,Abu Dhabi,In-App Wallet,0,Indian
USR019917,30,147.84,4435.18,1,3.33,9,2,43.77,0.375,0,Dubai,Apple Pay,0,Filipino
USR019919,28,129.06,3613.66,3,10.71,7,3,43.92,0.367,1,Dubai,Credit Card,0,Indian
USR019923,23,130.99,3012.77,6,26.09,5,1,49.76,0.401,1,Dubai,Credit Card,0,Arabic
USR019925,24,120.65,2895.71,2,8.33,6,2,35.54,0.344,0,Ajman,Credit Card,0,Indian
USR019933,35,116.6,4081.02,2,5.71,6,5,41.6,0.392,0,Abu Dhabi,Apple Pay,0,Arabic
USR019936,27,102.74,2774.09,3,11.11,11,1,43.92,0.4,1,Dubai,Debit Card,0,Indian
USR019938,41,117.2,4805.25,2,4.88,13,1,45.11,0.382,1,Abu Dhabi,Debit Card,0,Indian
